,TenantId,TimeGenerated,FlowStartTime,FlowEndTime,FlowIntervalEndTime,FlowType,ResourceGroup,VMName,VMIPAddress,PublicIPs,SrcIP,DestIP,L4Protocol,L7Protocol,DestPort,FlowDirection,AllowedOutFlows,AllowedInFlows,DeniedInFlows,DeniedOutFlows,RemoteRegion,VMRegion,AllExtIPs,TotalAllowedFlows
9,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 03:26:07.547,2019-02-14 02:05:03.000,2019-02-14 02:58:55.000,2019-02-14 03:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.44.109', '40.77.228.69', '65.55.44.108']",,,T,https,443.0,O,7.0,0.0,0.0,0.0,eastus2,eastus,40.77.228.69,7.0
10,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 03:26:07.547,2019-02-14 02:05:03.000,2019-02-14 02:58:55.000,2019-02-14 03:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.44.109', '40.77.228.69', '65.55.44.108']",,,T,https,443.0,O,7.0,0.0,0.0,0.0,eastus2,eastus,65.55.44.108,7.0
3,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 03:26:06.765,2019-02-14 02:08:46.000,2019-02-14 02:48:45.000,2019-02-14 03:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.65.107.32', '40.124.45.19']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,southcentralus,eastus,40.124.45.19,4.0
2,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 03:26:06.765,2019-02-14 02:08:46.000,2019-02-14 02:48:45.000,2019-02-14 03:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.65.107.32', '40.124.45.19']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,southcentralus,eastus,13.65.107.32,4.0
5,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 03:26:07.531,2019-02-14 02:09:10.000,2019-02-14 02:09:10.000,2019-02-14 03:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['13.67.143.117'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,centralus,eastus,13.67.143.117,1.0
12,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 03:26:21.762,2019-02-14 02:13:32.000,2019-02-14 02:47:40.000,2019-02-14 03:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['52.168.138.145'],,,U,ntp,123.0,O,3.0,0.0,0.0,0.0,eastus,eastus,52.168.138.145,3.0
4,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 03:26:06.828,2019-02-14 02:30:56.000,2019-02-14 02:30:56.000,2019-02-14 03:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['20.38.98.100'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,eastus,eastus,20.38.98.100,1.0
620,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 04:25:40.938,2019-02-14 02:59:56.000,2019-02-14 03:54:11.000,2019-02-14 04:00:00.000,ExternalPublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['72.21.91.29', '72.21.81.240']",,,T,http,80.0,O,3.0,0.0,0.0,0.0,,eastus,72.21.81.240,3.0
619,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 04:25:40.938,2019-02-14 02:59:56.000,2019-02-14 03:54:11.000,2019-02-14 04:00:00.000,ExternalPublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['72.21.91.29', '72.21.81.240']",,,T,http,80.0,O,3.0,0.0,0.0,0.0,,eastus,72.21.91.29,3.0
630,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 04:25:40.938,2019-02-14 03:00:02.000,2019-02-14 03:58:56.000,2019-02-14 04:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.44.109', '65.55.44.108']",,,T,https,443.0,O,9.0,0.0,0.0,0.0,eastus2,eastus,65.55.44.108,9.0
629,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 04:25:40.938,2019-02-14 03:00:02.000,2019-02-14 03:58:56.000,2019-02-14 04:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.44.109', '65.55.44.108']",,,T,https,443.0,O,9.0,0.0,0.0,0.0,eastus2,eastus,65.55.44.109,9.0
628,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 04:25:40.938,2019-02-14 03:00:43.000,2019-02-14 03:00:43.000,2019-02-14 04:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['13.64.188.245'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,westus,eastus,13.64.188.245,1.0
625,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 04:25:40.938,2019-02-14 03:00:43.000,2019-02-14 03:53:11.000,2019-02-14 04:00:00.000,ExternalPublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.163.78', '172.217.15.99', '72.21.81.200']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,,eastus,65.55.163.78,4.0
627,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 04:25:40.938,2019-02-14 03:00:43.000,2019-02-14 03:53:11.000,2019-02-14 04:00:00.000,ExternalPublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.163.78', '172.217.15.99', '72.21.81.200']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,,eastus,72.21.81.200,4.0
626,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 04:25:40.938,2019-02-14 03:00:43.000,2019-02-14 03:53:11.000,2019-02-14 04:00:00.000,ExternalPublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.163.78', '172.217.15.99', '72.21.81.200']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,,eastus,172.217.15.99,4.0
617,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 04:25:40.938,2019-02-14 03:00:50.000,2019-02-14 03:58:47.000,2019-02-14 04:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,18.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.130,18.0
618,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 04:25:40.938,2019-02-14 03:00:50.000,2019-02-14 03:58:47.000,2019-02-14 04:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,18.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.128,18.0
623,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 04:25:40.938,2019-02-14 03:04:44.000,2019-02-14 03:55:56.000,2019-02-14 04:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['52.168.138.145'],,,U,ntp,123.0,O,4.0,0.0,0.0,0.0,eastus,eastus,52.168.138.145,4.0
621,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 04:25:40.938,2019-02-14 03:08:46.000,2019-02-14 03:38:45.000,2019-02-14 04:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['13.65.107.32'],,,T,https,443.0,O,2.0,0.0,0.0,0.0,southcentralus,eastus,13.65.107.32,2.0
616,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 04:25:40.938,2019-02-14 03:09:10.000,2019-02-14 03:09:10.000,2019-02-14 04:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['13.67.143.117'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,centralus,eastus,13.67.143.117,1.0
624,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 04:25:40.938,2019-02-14 03:13:55.000,2019-02-14 03:34:15.000,2019-02-14 04:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['40.77.226.250'],,,T,https,443.0,O,3.0,0.0,0.0,0.0,northeurope,eastus,40.77.226.250,3.0
622,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 04:25:40.938,2019-02-14 03:24:03.000,2019-02-14 03:24:03.000,2019-02-14 04:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['40.77.232.95'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,westcentralus,eastus,40.77.232.95,1.0
590,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.490,2019-02-14 04:01:16.000,2019-02-14 04:59:23.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,26.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.128,26.0
589,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.490,2019-02-14 04:01:16.000,2019-02-14 04:59:23.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,26.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.130,26.0
593,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.490,2019-02-14 04:08:46.000,2019-02-14 04:51:37.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['40.124.45.19', '13.65.107.32']",,,T,https,443.0,O,5.0,0.0,0.0,0.0,southcentralus,eastus,40.124.45.19,5.0
594,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.490,2019-02-14 04:08:46.000,2019-02-14 04:51:37.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['40.124.45.19', '13.65.107.32']",,,T,https,443.0,O,5.0,0.0,0.0,0.0,southcentralus,eastus,13.65.107.32,5.0
585,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.490,2019-02-14 04:09:10.000,2019-02-14 04:22:16.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.89.187.212', '13.86.124.191', '13.67.143.117']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,centralus,eastus,13.86.124.191,4.0
586,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.490,2019-02-14 04:09:10.000,2019-02-14 04:22:16.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.89.187.212', '13.86.124.191', '13.67.143.117']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,centralus,eastus,13.67.143.117,4.0
584,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.490,2019-02-14 04:09:10.000,2019-02-14 04:22:16.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.89.187.212', '13.86.124.191', '13.67.143.117']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,centralus,eastus,13.89.187.212,4.0
605,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.505,2019-02-14 04:12:46.000,2019-02-14 04:41:20.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.44.109', '20.41.41.23', '65.55.44.108']",,,T,https,443.0,O,9.0,0.0,0.0,0.0,eastus2,eastus,65.55.44.109,9.0
606,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.505,2019-02-14 04:12:46.000,2019-02-14 04:41:20.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.44.109', '20.41.41.23', '65.55.44.108']",,,T,https,443.0,O,9.0,0.0,0.0,0.0,eastus2,eastus,20.41.41.23,9.0
607,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.505,2019-02-14 04:12:46.000,2019-02-14 04:41:20.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.44.109', '20.41.41.23', '65.55.44.108']",,,T,https,443.0,O,9.0,0.0,0.0,0.0,eastus2,eastus,65.55.44.108,9.0
596,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.505,2019-02-14 04:13:00.000,2019-02-14 04:20:56.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['52.168.138.145', '52.179.17.38']",,,U,ntp,123.0,O,2.0,0.0,0.0,0.0,eastus,eastus,52.168.138.145,2.0
597,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.505,2019-02-14 04:13:00.000,2019-02-14 04:20:56.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['52.168.138.145', '52.179.17.38']",,,U,ntp,123.0,O,2.0,0.0,0.0,0.0,eastus,eastus,52.179.17.38,2.0
600,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.505,2019-02-14 04:21:03.000,2019-02-14 04:22:58.000,2019-02-14 05:00:00.000,ExternalPublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['157.55.134.142', '172.217.15.110']",,,T,https,443.0,O,2.0,0.0,0.0,0.0,,eastus,157.55.134.142,2.0
601,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.505,2019-02-14 04:21:03.000,2019-02-14 04:22:58.000,2019-02-14 05:00:00.000,ExternalPublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['157.55.134.142', '172.217.15.110']",,,T,https,443.0,O,2.0,0.0,0.0,0.0,,eastus,172.217.15.110,2.0
604,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.505,2019-02-14 04:22:02.000,2019-02-14 04:23:34.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['168.62.32.212', '20.38.98.100', '52.239.152.10']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,eastus,eastus,52.239.152.10,4.0
602,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.505,2019-02-14 04:22:02.000,2019-02-14 04:23:34.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['168.62.32.212', '20.38.98.100', '52.239.152.10']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,eastus,eastus,168.62.32.212,4.0
603,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.505,2019-02-14 04:22:02.000,2019-02-14 04:23:34.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['168.62.32.212', '20.38.98.100', '52.239.152.10']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,eastus,eastus,20.38.98.100,4.0
595,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.505,2019-02-14 04:22:14.000,2019-02-14 04:26:01.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['40.77.232.95'],,,T,https,443.0,O,2.0,0.0,0.0,0.0,westcentralus,eastus,40.77.232.95,2.0
592,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.490,2019-02-14 04:22:16.000,2019-02-14 04:26:02.000,2019-02-14 05:00:00.000,ExternalPublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['72.21.81.240', '13.107.4.50']",,,T,http,80.0,O,2.0,0.0,0.0,0.0,,eastus,13.107.4.50,2.0
591,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.490,2019-02-14 04:22:16.000,2019-02-14 04:26:02.000,2019-02-14 05:00:00.000,ExternalPublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['72.21.81.240', '13.107.4.50']",,,T,http,80.0,O,2.0,0.0,0.0,0.0,,eastus,72.21.81.240,2.0
599,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.505,2019-02-14 04:25:58.000,2019-02-14 04:56:20.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.74.179.117', '40.77.226.250']",,,T,https,443.0,O,2.0,0.0,0.0,0.0,northeurope,eastus,40.77.226.250,2.0
598,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.505,2019-02-14 04:25:58.000,2019-02-14 04:56:20.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.74.179.117', '40.77.226.250']",,,T,https,443.0,O,2.0,0.0,0.0,0.0,northeurope,eastus,13.74.179.117,2.0
588,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.490,2019-02-14 04:25:59.000,2019-02-14 04:31:26.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.252.190', '40.91.75.5']",,,T,https,443.0,O,2.0,0.0,0.0,0.0,westus2,eastus,40.91.75.5,2.0
587,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 05:26:11.490,2019-02-14 04:25:59.000,2019-02-14 04:31:26.000,2019-02-14 05:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.252.190', '40.91.75.5']",,,T,https,443.0,O,2.0,0.0,0.0,0.0,westus2,eastus,65.55.252.190,2.0
609,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 06:25:54.911,2019-02-14 05:00:05.000,2019-02-14 05:57:29.000,2019-02-14 06:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,22.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.130,22.0
610,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 06:25:54.911,2019-02-14 05:00:05.000,2019-02-14 05:57:29.000,2019-02-14 06:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,22.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.128,22.0
613,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 06:25:54.911,2019-02-14 05:11:21.000,2019-02-14 05:26:21.000,2019-02-14 06:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['40.77.226.250'],,,T,https,443.0,O,2.0,0.0,0.0,0.0,northeurope,eastus,40.77.226.250,2.0
611,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 06:25:54.911,2019-02-14 05:11:34.000,2019-02-14 05:51:37.000,2019-02-14 06:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['40.124.45.19', '13.65.107.32']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,southcentralus,eastus,40.124.45.19,4.0
612,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 06:25:54.911,2019-02-14 05:11:34.000,2019-02-14 05:51:37.000,2019-02-14 06:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['40.124.45.19', '13.65.107.32']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,southcentralus,eastus,13.65.107.32,4.0
608,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 06:25:54.911,2019-02-14 05:21:57.000,2019-02-14 05:21:57.000,2019-02-14 06:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['13.67.143.117'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,centralus,eastus,13.67.143.117,1.0
615,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 06:25:54.911,2019-02-14 05:41:22.000,2019-02-14 05:56:22.000,2019-02-14 06:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.44.109', '40.77.228.69']",,,T,https,443.0,O,3.0,0.0,0.0,0.0,eastus2,eastus,40.77.228.69,3.0
614,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 06:25:54.911,2019-02-14 05:41:22.000,2019-02-14 05:56:22.000,2019-02-14 06:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['65.55.44.109', '40.77.228.69']",,,T,https,443.0,O,3.0,0.0,0.0,0.0,eastus2,eastus,65.55.44.109,3.0
582,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 07:25:57.928,2019-02-14 06:01:34.000,2019-02-14 06:51:34.000,2019-02-14 07:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['40.124.45.19', '13.65.107.32']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,southcentralus,eastus,13.65.107.32,4.0
581,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 07:25:57.928,2019-02-14 06:01:34.000,2019-02-14 06:51:34.000,2019-02-14 07:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['40.124.45.19', '13.65.107.32']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,southcentralus,eastus,40.124.45.19,4.0
580,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 07:25:57.928,2019-02-14 06:02:04.000,2019-02-14 06:58:50.000,2019-02-14 07:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,18.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.128,18.0
579,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 07:25:57.928,2019-02-14 06:02:04.000,2019-02-14 06:58:50.000,2019-02-14 07:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,18.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.130,18.0
583,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 07:25:57.943,2019-02-14 06:11:22.000,2019-02-14 06:56:22.000,2019-02-14 07:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['65.55.44.109'],,,T,https,443.0,O,4.0,0.0,0.0,0.0,eastus2,eastus,65.55.44.109,4.0
578,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 07:25:57.928,2019-02-14 06:21:57.000,2019-02-14 06:21:57.000,2019-02-14 07:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['13.67.143.117'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,centralus,eastus,13.67.143.117,1.0
571,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 08:26:35.962,2019-02-14 07:00:32.000,2019-02-14 07:59:04.000,2019-02-14 08:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,17.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.130,17.0
572,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 08:26:35.962,2019-02-14 07:00:32.000,2019-02-14 07:59:04.000,2019-02-14 08:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,17.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.128,17.0
575,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 08:26:35.962,2019-02-14 07:02:01.000,2019-02-14 07:02:01.000,2019-02-14 08:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['40.77.232.95'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,westcentralus,eastus,40.77.232.95,1.0
576,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 08:26:35.962,2019-02-14 07:11:23.000,2019-02-14 07:11:23.000,2019-02-14 08:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['40.77.226.250'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,northeurope,eastus,40.77.226.250,1.0
573,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 08:26:35.962,2019-02-14 07:21:37.000,2019-02-14 07:51:54.000,2019-02-14 08:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['40.124.45.19', '13.65.107.32']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,southcentralus,eastus,40.124.45.19,4.0
574,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 08:26:35.962,2019-02-14 07:21:37.000,2019-02-14 07:51:54.000,2019-02-14 08:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['40.124.45.19', '13.65.107.32']",,,T,https,443.0,O,4.0,0.0,0.0,0.0,southcentralus,eastus,13.65.107.32,4.0
570,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 08:26:35.962,2019-02-14 07:21:58.000,2019-02-14 07:21:58.000,2019-02-14 08:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['13.67.143.117'],,,T,https,443.0,O,1.0,0.0,0.0,0.0,centralus,eastus,13.67.143.117,1.0
577,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 08:26:35.962,2019-02-14 07:26:23.000,2019-02-14 07:56:23.000,2019-02-14 08:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['65.55.44.109'],,,T,https,443.0,O,3.0,0.0,0.0,0.0,eastus2,eastus,65.55.44.109,3.0
555,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 09:26:22.863,2019-02-14 08:03:44.000,2019-02-14 08:56:44.000,2019-02-14 09:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,17.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.128,17.0
554,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 09:26:22.863,2019-02-14 08:03:44.000,2019-02-14 08:56:44.000,2019-02-14 09:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,"['13.71.172.130', '13.71.172.128']",,,T,https,443.0,O,17.0,0.0,0.0,0.0,canadacentral,eastus,13.71.172.130,17.0
561,52b1ab41-869e-4138-9e40-2a4457f09bf0,2019-02-14 09:26:22.863,2019-02-14 08:11:24.000,2019-02-14 08:56:24.000,2019-02-14 09:00:00.000,AzurePublic,asihuntomsworkspacerg,msticalertswin1,10.0.3.5,['65.55.44.109'],,,T,https,443.0,O,4.0,0.0,0.0,0.0,eastus2,eastus,65.55.44.109,4.0
